State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,08/01/2026,2403.0,2575.0,2520.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,09/01/2026,2394.0,2560.0,2475.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,10/01/2026,2373.0,2568.0,2485.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,11/01/2026,2413.0,2598.0,2470.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,12/01/2026,2429.0,2601.0,2508.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,13/01/2026,2424.0,2567.0,2480.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,14/01/2026,2367.0,2625.0,2511.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,15/01/2026,2469.0,2631.0,2539.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,16/01/2026,2450.0,2635.0,2575.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,17/01/2026,2458.0,2699.0,2551.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,18/01/2026,2470.0,2629.0,2527.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,19/01/2026,2397.0,2641.0,2521.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,20/01/2026,2406.0,2583.0,2498.0
Maharashtra,Nashik,NASHIK,onion,Local,FAQ,21/01/2026,2390.0,2559.0,2461.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,22/01/2026,2368.0,2524.0,2445.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,23/01/2026,2340.0,2508.0,2450.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,24/01/2026,2394.0,2597.0,2452.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,25/01/2026,2328.0,2550.0,2438.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,26/01/2026,2316.0,2508.0,2431.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,27/01/2026,2330.0,2562.0,2451.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,28/01/2026,2342.0,2500.0,2423.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,29/01/2026,2303.0,2509.0,2448.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,30/01/2026,2390.0,2599.0,2455.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,31/01/2026,2399.0,2578.0,2469.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,01/02/2026,2357.0,2595.0,2477.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,02/02/2026,2363.0,2546.0,2471.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,03/02/2026,2375.0,2616.0,2470.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,04/02/2026,2429.0,2615.0,2498.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,05/02/2026,2342.0,2550.0,2490.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,06/02/2026,2431.0,2615.0,2490.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,07/02/2026,2344.0,2578.0,2485.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,08/02/2026,2352.0,2525.0,2474.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,09/02/2026,2325.0,2545.0,2434.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,10/02/2026,2281.0,2461.0,2402.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,11/02/2026,2349.0,2557.0,2419.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,12/02/2026,2322.0,2474.0,2399.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,13/02/2026,2326.0,2478.0,2382.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,14/02/2026,2282.0,2457.0,2399.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,15/02/2026,2291.0,2570.0,2436.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,16/02/2026,2306.0,2553.0,2449.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,17/02/2026,2391.0,2573.0,2461.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,18/02/2026,2380.0,2539.0,2482.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,19/02/2026,2418.0,2647.0,2505.0
Maharashtra,Nashik,NASHIK,onion,Local,FAQ,20/02/2026,2454.0,2618.0,2531.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,21/02/2026,2451.0,2708.0,
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,22/02/2026,2472.0,2660.0,2585.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,23/02/2026,2500.0,2714.0,2621.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,24/02/2026,2527.0,2727.0,2671.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,25/02/2026,2520.0,2731.0,2652.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,26/02/2026,2562.0,2742.0,2642.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,27/02/2026,2585.0,2740.0,2641.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,28/02/2026,2513.0,2705.0,2629.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,01/03/2026,2599.0,2731.0,2665.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,02/03/2026,2553.0,2803.0,2684.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,03/03/2026,2632.0,2772.0,2693.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,04/03/2026,2564.0,2770.0,2666.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,05/03/2026,2559.0,2730.0,2645.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,06/03/2026,2576.0,2798.0,2657.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,07/03/2026,2526.0,2754.0,2671.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,08/03/2026,2529.0,2811.0,2673.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,09/03/2026,2558.0,2707.0,2618.0
Maharashtra,Nashik,NASHIK,onion,Local,FAQ,10/03/2026,2553.0,2758.0,2622.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,11/03/2026,2579.0,2831.0,2697.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,12/03/2026,2613.0,2818.0,2707.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,13/03/2026,2656.0,2839.0,
Maharashtra,Nashik,NASHIK,onion,Local,FAQ,14/03/2026,2663.0,2798.0,2736.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,15/03/2026,2646.0,2763.0,2713.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,16/03/2026,2637.0,2804.0,2738.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,17/03/2026,2703.0,2813.0,2761.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,18/03/2026,2682.0,2815.0,2743.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,19/03/2026,2609.0,2822.0,2711.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,20/03/2026,2605.0,2823.0,2677.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,21/03/2026,2551.0,2769.0,2663.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,22/03/2026,2519.0,2743.0,2623.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,23/03/2026,2456.0,2643.0,2576.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,24/03/2026,2373.0,2623.0,2510.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,25/03/2026,2407.0,2572.0,2510.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,26/03/2026,2403.0,2551.0,2487.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,27/03/2026,2375.0,2565.0,2494.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,28/03/2026,2445.0,2616.0,2515.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,29/03/2026,2417.0,2561.0,2509.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,30/03/2026,2462.0,2694.0,2575.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,31/03/2026,2472.0,2598.0,2547.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,01/04/2026,2420.0,2686.0,2554.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,02/04/2026,2464.0,2697.0,2598.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,03/04/2026,2530.0,2693.0,2625.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,04/04/2026,2475.0,2748.0,2610.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,05/04/2026,2501.0,2720.0,2590.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,06/04/2026,2448.0,2658.0,2588.0
Maharashtra,Nashik,NASHIK,onion,Local,FAQ,07/04/2026,2462.0,2666.0,2609.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,08/04/2026,2438.0,2610.0,2553.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,09/04/2026,2490.0,2733.0,2583.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,10/04/2026,2465.0,2653.0,2571.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,11/04/2026,2468.0,2612.0,2555.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,12/04/2026,2438.0,2621.0,2525.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,13/04/2026,2427.0,2599.0,2548.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,14/04/2026,2507.0,2695.0,2579.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,15/04/2026,2444.0,2701.0,2574.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,16/04/2026,2469.0,2631.0,2574.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,17/04/2026,2458.0,2711.0,2586.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,18/04/2026,2492.0,2724.0,2622.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,19/04/2026,2520.0,2756.0,2632.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,20/04/2026,2544.0,2680.0,2611.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,21/04/2026,2477.0,2744.0,2618.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,22/04/2026,2520.0,2745.0,2630.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,23/04/2026,2522.0,2701.0,2635.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,24/04/2026,2561.0,2780.0,2658.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,25/04/2026,2556.0,2711.0,2637.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,26/04/2026,2550.0,2713.0,2621.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,27/04/2026,2552.0,2679.0,2621.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,28/04/2026,2524.0,2732.0,2644.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,29/04/2026,2526.0,2733.0,2656.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,30/04/2026,2563.0,2758.0,2682.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,01/05/2026,2604.0,2763.0,2686.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,02/05/2026,2631.0,2819.0,2700.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,03/05/2026,2636.0,2828.0,2712.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,04/05/2026,2547.0,2806.0,2678.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,05/05/2026,2601.0,2780.0,2660.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,06/05/2026,2588.0,2768.0,2675.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,07/05/2026,2629.0,2800.0,2683.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,08/05/2026,2562.0,2784.0,2644.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,09/05/2026,2496.0,2786.0,2636.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,10/05/2026,2521.0,2788.0,2654.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,11/05/2026,2609.0,2725.0,2666.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,12/05/2026,2478.0,2711.0,2628.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,13/05/2026,2511.0,2797.0,2647.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,14/05/2026,2588.0,2716.0,2662.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,15/05/2026,2585.0,2723.0,2637.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,16/05/2026,2502.0,2737.0,2630.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,17/05/2026,2585.0,2709.0,2658.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,18/05/2026,2499.0,2737.0,2625.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,19/05/2026,2528.0,2746.0,2634.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,20/05/2026,2526.0,2771.0,2662.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,21/05/2026,2539.0,2759.0,2665.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,22/05/2026,2545.0,2755.0,2666.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,23/05/2026,2535.0,2821.0,2678.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,24/05/2026,2559.0,2746.0,2643.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,25/05/2026,2550.0,2714.0,2659.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,26/05/2026,2586.0,2798.0,2681.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,27/05/2026,2511.0,2722.0,2655.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,28/05/2026,2592.0,2811.0,2692.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,29/05/2026,2639.0,2783.0,2717.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,30/05/2026,2637.0,2861.0,2751.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,31/05/2026,2669.0,2882.0,2765.0
Maharashtra,Nashik,NASHIK,onion,Local,FAQ,01/06/2026,2609.0,2810.0,2743.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,02/06/2026,2647.0,2911.0,
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,03/06/2026,2657.0,2907.0,2803.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,04/06/2026,2675.0,2847.0,2740.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,05/06/2026,2654.0,2874.0,2732.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,06/06/2026,2691.0,2831.0,2776.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,07/06/2026,2762.0,2907.0,2815.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,08/06/2026,2682.0,2958.0,2820.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,09/06/2026,2685.0,2872.0,2801.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,10/06/2026,2738.0,2947.0,2817.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,11/06/2026,2647.0,2850.0,2797.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,12/06/2026,2656.0,2900.0,2803.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,13/06/2026,2689.0,2880.0,2824.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,14/06/2026,2663.0,2943.0,2811.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,15/06/2026,2671.0,2950.0,2806.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,16/06/2026,2744.0,2872.0,2801.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,17/06/2026,2709.0,2879.0,2782.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,18/06/2026,2703.0,2835.0,2770.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,19/06/2026,2616.0,2889.0,2763.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,20/06/2026,2683.0,2891.0,2761.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,21/06/2026,2690.0,2853.0,2773.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,22/06/2026,2685.0,2847.0,2761.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,23/06/2026,2635.0,2808.0,2752.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,24/06/2026,2702.0,2851.0,2767.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,25/06/2026,2617.0,2818.0,2753.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,26/06/2026,2672.0,2858.0,2752.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,27/06/2026,2601.0,2795.0,2731.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,28/06/2026,2672.0,2848.0,2736.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,29/06/2026,2726.0,2902.0,2803.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,30/06/2026,2720.0,2933.0,2801.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,01/07/2026,2724.0,2872.0,2780.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,02/07/2026,2717.0,2941.0,2824.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,03/07/2026,2688.0,2952.0,2816.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,04/07/2026,2692.0,2975.0,2826.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,05/07/2026,2638.0,2864.0,2777.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,06/07/2026,2652.0,2875.0,2776.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,07/07/2026,2643.0,2875.0,2741.0
Maharashtra,Nashik,NASHIK,onion,Local,FAQ,08/07/2026,2674.0,2848.0,2765.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,09/07/2026,2661.0,2882.0,2756.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,10/07/2026,2605.0,2818.0,2750.0
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,11/07/2026,2635.0,2850.0,2742.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,24/12/2025,1627.0,1805.0,1700.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,25/12/2025,1598.0,1801.0,1685.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,26/12/2025,1636.0,1783.0,1705.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,27/12/2025,1534.0,1674.0,1606.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,28/12/2025,1414.0,1704.0,1557.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,29/12/2025,1525.0,1696.0,1632.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,30/12/2025,1654.0,1800.0,1741.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,31/12/2025,1589.0,1830.0,1695.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,01/01/2026,1530.0,1719.0,1647.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,02/01/2026,1619.0,1828.0,1691.0
Maharashtra,Sangli,SANGLI,tomato,Hybrid,FAQ,03/01/2026,1565.0,1752.0,1615.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,04/01/2026,1407.0,1649.0,1536.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,05/01/2026,1382.0,1563.0,1478.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,06/01/2026,1461.0,1619.0,1520.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,07/01/2026,1361.0,1576.0,1435.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,08/01/2026,1278.0,1472.0,1375.0
Maharashtra,Sangli,SANGLI,tomato,Hybrid,FAQ,09/01/2026,1222.0,1414.0,1321.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,10/01/2026,1252.0,1512.0,1362.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,11/01/2026,1181.0,1381.0,1314.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,12/01/2026,1386.0,1509.0,1439.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,13/01/2026,1340.0,1593.0,
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,14/01/2026,1159.0,1360.0,1260.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,15/01/2026,939.0,1139.0,1073.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,16/01/2026,1176.0,1323.0,1228.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,17/01/2026,1066.0,1255.0,1177.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,18/01/2026,1139.0,1294.0,1206.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,19/01/2026,1041.0,1229.0,1166.0
Maharashtra,Sangli,SANGLI,tomato,Hybrid,FAQ,20/01/2026,1152.0,1353.0,1279.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,21/01/2026,1198.0,1430.0,1341.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,22/01/2026,1450.0,1559.0,1507.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,23/01/2026,1388.0,1589.0,1516.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,24/01/2026,1548.0,1686.0,1633.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,25/01/2026,1498.0,1718.0,1641.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,26/01/2026,1552.0,1781.0,1663.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,27/01/2026,1597.0,1880.0,1742.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,28/01/2026,1577.0,1779.0,1701.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,29/01/2026,1631.0,1861.0,1780.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,30/01/2026,1828.0,1970.0,1912.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,31/01/2026,1681.0,1898.0,1765.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,01/02/2026,1585.0,1798.0,1729.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,02/02/2026,1731.0,1846.0,1787.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,03/02/2026,1704.0,1880.0,1770.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,04/02/2026,1702.0,1874.0,1777.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,05/02/2026,1392.0,1633.0,1508.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,06/02/2026,1410.0,1682.0,
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,07/02/2026,1561.0,1743.0,1687.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,08/02/2026,1512.0,1740.0,1602.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,09/02/2026,1619.0,1900.0,1759.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,10/02/2026,1784.0,1930.0,1861.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,11/02/2026,1694.0,1846.0,1762.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,12/02/2026,1810.0,1995.0,1872.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,13/02/2026,1745.0,1927.0,1848.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,14/02/2026,1566.0,1769.0,1676.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,15/02/2026,1604.0,1732.0,1670.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,16/02/2026,1668.0,1875.0,1752.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,17/02/2026,1646.0,1905.0,1762.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,18/02/2026,1669.0,1925.0,1785.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,19/02/2026,1810.0,1983.0,1900.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,20/02/2026,1781.0,1985.0,1889.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,21/02/2026,1835.0,2045.0,1897.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,22/02/2026,1981.0,2150.0,2034.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,23/02/2026,1985.0,2148.0,2088.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,24/02/2026,2031.0,2255.0,2111.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,25/02/2026,1867.0,2147.0,1999.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,26/02/2026,1773.0,1883.0,1828.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,27/02/2026,1631.0,1846.0,1750.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,28/02/2026,1725.0,1908.0,1800.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,01/03/2026,1594.0,1812.0,1680.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,02/03/2026,1587.0,1758.0,1672.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,03/03/2026,1660.0,1874.0,1791.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,04/03/2026,1520.0,1726.0,1654.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,05/03/2026,1311.0,1530.0,1399.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,06/03/2026,1266.0,1442.0,1362.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,07/03/2026,1323.0,1528.0,
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,08/03/2026,1380.0,1536.0,1483.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,09/03/2026,1426.0,1615.0,1524.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,10/03/2026,1418.0,1671.0,1565.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,11/03/2026,1355.0,1533.0,1476.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,12/03/2026,1279.0,1534.0,1390.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,13/03/2026,1255.0,1429.0,1371.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,14/03/2026,1345.0,1568.0,1435.0
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,15/03/2026,1120.0,1362.0,1251.0
